"","logFC","logCPM","F","PValue","FDR"
"ENSG00000107672",-0.0445716244544719,4.63212198192369,0.44152414909301,0.506863134954165,0.597234593286806
"ENSG00000167785",0.0405753980688692,4.49957466368529,0.441514260004977,0.506867889926057,0.597234593286806
"ENSG00000272750",-0.0489124158130909,0.40479453527254,0.440156527208792,0.507521459026083,0.597965945246253
"ENSG00000272695",-0.0805401878278986,0.385264322833641,0.439994235613034,0.507599678172478,0.598019364334825
"ENSG00000280374",-0.0794237599209594,-1.04312354036473,0.439204449241037,0.507980625827259,0.598429407509955
"ENSG00000184634",0.0327873202244842,6.20261192706134,0.438690630605681,0.508228727376592,0.598682907611752
"ENSG00000170043",-0.0398514055175788,5.49185112227966,0.437776523687388,0.508670628866062,0.599130721609748
"ENSG00000182831",0.0350418055773847,6.57931879663489,0.437767976840045,0.508674763750699,0.599130721609748
"ENSG00000106803",0.0399953960423037,6.23977426205565,0.436940299155144,0.509075461780671,0.599563847624609
"ENSG00000102580",0.0486936525242196,7.11278377810569,0.43669753972765,0.509193090760156,0.59966355443834
"ENSG00000286408",0.0737643912695674,-1.15183325032964,0.436419819489314,0.509327717637102,0.599783265029693
"ENSG00000107862",-0.0306020338244305,7.08840510505542,0.43623720971416,0.509416272587121,0.59984870942733
"ENSG00000155755",0.0394839070152362,4.65115622396576,0.436078356381978,0.509493328731053,0.599877682582214
"ENSG00000171121",0.0718362832095978,1.7157377519775,0.436050502895131,0.509506841902905,0.599877682582214
"ENSG00000148450",0.0478220247660374,4.92953351219352,0.435872171301281,0.509593374510756,0.599940727270479
"ENSG00000182141",-0.0450195779072114,3.53465718376968,0.435247432786396,0.509896719799041,0.600258999333655
"ENSG00000174791",-0.0713661042561573,2.85597901605433,0.435087832203352,0.509974264892159,0.600311431613397
"ENSG00000186281",-0.147189571783823,1.11321515493488,0.435009072408443,0.510012539418653,0.600317633118461
"ENSG00000135269",-0.0564208675665467,6.02835781844919,0.434655007328265,0.510184664230794,0.600481374039324
"ENSG00000020633",-0.0734506712550278,3.69580397570064,0.434531384369011,0.510244785864035,0.600513275870006
"ENSG00000189042",0.0322633108981385,3.13060092015647,0.433982942339278,0.510511658136663,0.600788485162707
"ENSG00000269176",0.0631741487698936,-1.45905895087983,0.433002716469835,0.510989239916748,0.601278842867002
"ENSG00000158163",-0.0639590329564488,1.66821223153803,0.432992029669509,0.51099445096741,0.601278842867002
"ENSG00000127366",-0.0708774538048879,-0.968403310879384,0.432900706477281,0.511038985342297,0.601292344766832
"ENSG00000033867",-0.0877596065478608,6.43748776483001,0.432684384692111,0.511144503005317,0.601377593677515
"ENSG00000268970",0.0478685043624777,0.500444624223381,0.43256495161058,0.511202776398199,0.601407250784634
"ENSG00000188175",-0.195961126120242,2.48438406252581,0.431920123900862,0.511517597917463,0.601738701954777
"ENSG00000125531",0.100232335933651,0.248104119151492,0.431746184411097,0.511602577322575,0.601774788786592
"ENSG00000271109",-0.0752274819426391,0.289232128376579,0.431721893381391,0.511614446833466,0.601774788786592
"ENSG00000114739",-0.0485940624983232,4.58257646847231,0.431569538224683,0.511688904204773,0.601788350088446
"ENSG00000138798",-0.133083766891336,3.63292778379464,0.431562896417803,0.511692150545295,0.601788350088446
"ENSG00000169299",0.0345430784926851,5.3420683769854,0.431302837424447,0.511819288677752,0.60188562530711
"ENSG00000109705",-0.115722592042893,0.182625949604646,0.431200327496604,0.511869419008529,0.60188562530711
"ENSG00000197291",-0.107731523260844,2.57734393218204,0.431190675271662,0.511874139666284,0.60188562530711
"ENSG00000164080",-0.0314200507450804,5.09774823131338,0.430586419180986,0.512169816678189,0.602194364583547
"ENSG00000250644",0.139575373187635,0.0491596894201684,0.430175185249655,0.512371213181689,0.602392218833133
"ENSG00000166136",-0.0429676049396717,1.63735962554913,0.430026482484199,0.512444072351836,0.602438936586852
"ENSG00000152061",0.0416765595408769,6.00153860499843,0.429762911327516,0.512573257325757,0.602551861701194
"ENSG00000177990",0.120072157498241,1.17828810637358,0.429600973632238,0.512652656473791,0.602606250626596
"ENSG00000146576",-0.0308074863337769,4.80195720006682,0.429003696382896,0.512945690732138,0.602911737303614
"ENSG00000182903",-0.0349842361206695,4.66635135833417,0.42881227881273,0.513039665125795,0.602983226449626
"ENSG00000151366",-0.0814855965831921,5.05377269034503,0.428688801018039,0.513100301129731,0.603015525778466
"ENSG00000160255",0.0761484396287695,6.48056739175344,0.428307726897133,0.513287513206999,0.603196568469917
"ENSG00000105379",0.0717491625823771,3.17657392188151,0.42791649908646,0.513479837392329,0.60338359494067
"ENSG00000128872",0.071010207350074,4.0506262442185,0.427777873717777,0.513548014556204,0.603424723092464
"ENSG00000168806",0.0311496836455933,4.47028815705774,0.427519527314831,0.513675113686704,0.603535075434999
"ENSG00000230838",0.104304357275107,2.89724977583511,0.427344493689668,0.513761256457785,0.603597295552884
"ENSG00000172543",0.110009185767438,2.23725916595032,0.426842031688105,0.514008683091815,0.603848981273345
"ENSG00000167850",-0.0708259737922093,1.09817021028627,0.426552675019104,0.514151264930709,0.603977472489811
"ENSG00000112200",-0.0340470969472987,5.31669909546722,0.426428616956515,0.514212416258021,0.60400673524858
"ENSG00000267309",-0.052277979231261,0.339517147095602,0.426367405165443,0.514242593760956,0.60400673524858
