"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000177096",-0.0558824176054395,4.33006172420319,0.123465548155067,0.725305799733336,0.831874251831877
"ENSG00000112697",-0.0359002149941462,7.56046135667139,0.123381418950331,0.725395616390525,0.831924804269554
"ENSG00000230148",-0.0904581960792507,0.83469804011341,0.123275240499169,0.725509022024635,0.832002401802274
"ENSG00000197961",0.0435331870449974,5.28114515028439,0.123193457937219,0.725596408635574,0.832018258981773
"ENSG00000133466",-0.0593749366235356,5.40852787252047,0.123176679854851,0.725614340442538,0.832018258981773
"ENSG00000120051",0.0813492443779135,-0.427022651670885,0.123011041130184,0.725791442775507,0.832116892385274
"ENSG00000267534",0.0404912355617339,3.77008745059426,0.123010649460213,0.725791861711018,0.832116892385274
"ENSG00000144589",-0.0353295559937123,4.64037222450954,0.122830604474217,0.725984519632475,0.832248297755637
"ENSG00000227051",-0.0877993676019458,4.99813126784329,0.122818018951506,0.725997992752965,0.832248297755637
"ENSG00000001630",0.0870830949104181,1.34620704836037,0.122636820358096,0.72619205640403,0.832418297212863
"ENSG00000159214",0.0534181020458493,3.81953635166463,0.122574551176157,0.726258783840127,0.832442321684159
"ENSG00000068323",0.0248355980007292,6.03183724448226,0.122365674108721,0.72648275482747,0.832546424598555
"ENSG00000087586",-0.0646312261734107,5.43279709111083,0.122361949491605,0.72648675054002,0.832546424598555
"ENSG00000166401",-0.0400809194746219,3.16661382475301,0.122350364705881,0.726499178958132,0.832546424598555
"ENSG00000140990",-0.0466942921701106,6.39948750358701,0.12223637088438,0.726621509323198,0.832546424598555
"ENSG00000238287",-0.0721291212475979,-1.20073935292285,0.122223737931392,0.726635070083026,0.832546424598555
"ENSG00000197647",0.0427396050748221,2.37422445105408,0.122197623005107,0.726663105471454,0.832546424598555
"ENSG00000138029",-0.0288770221471993,7.18993325430611,0.122191174073578,0.726670029167697,0.832546424598555
"ENSG00000175040",-0.0532088361549834,2.57960638542123,0.122024007669793,0.72684957380385,0.832699675506703
"ENSG00000117724",0.0577116299366497,7.30027910526656,0.121961041579965,0.726917238143012,0.832724741912521
"ENSG00000131242",-0.065702814050585,6.11539355793605,0.121853642395806,0.727032696210878,0.832804552127689
"ENSG00000167523",-0.0456622270615444,3.27491097617786,0.121732336192522,0.727163173502718,0.832901555492628
"ENSG00000188931",-0.0686223005131474,3.35411438819098,0.121677234161979,0.72722246548725,0.832917015257059
"ENSG00000263011",0.0766544086043962,-0.863640132542241,0.121610491134248,0.727294303819935,0.832921101145187
"ENSG00000250474",-0.0562761420870391,-1.48788755256569,0.121588830273211,0.727317623069488,0.832921101145187
"ENSG00000175054",-0.0341661594841993,5.58728716601817,0.121530091396039,0.727380870811518,0.832941086590687
