"","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"SLC14A1",-2.3754929977223,-2.37732085837827,3.06131955337906,5.21405405055711e-10,6.00485224822494e-08
"OGDHL",2.4108187091173,2.48694403690327,-1.8629391073752,5.34336564267193e-10,6.11602287087916e-08
"TMEM229A",2.43057932982042,2.48647285657776,-1.49506514567353,5.69998694785087e-10,6.48443027353986e-08
"SHISAL2B",2.693217725344,2.73889025968246,-1.02263723592537,5.77556715632846e-10,6.53059129912848e-08
"SYT8",2.20142415960974,2.2017270785873,5.48214274465059,5.82617212435794e-10,6.54812610386422e-08
"ADAMTS14",2.76178993821702,2.7743717875549,0.835656771254227,6.28832343527191e-10,7.02522457077054e-08
"VSIG1",2.49629253079569,2.49919730388434,2.60599797085797,6.98554961406267e-10,7.75770233033138e-08
"HTR3C",-2.53324313075119,-2.53812783173902,1.80810940923538,7.09771548858402e-10,7.83562590949775e-08
"AC136428.1",3.21113346321414,3.21462770579141,3.3787531509372,7.55604897282079e-10,8.29254151093632e-08
"ADCY8",-2.26623712356239,-2.28532891065449,-0.324503863455343,8.13323754343673e-10,8.87379022502334e-08
"CST4",2.76312332610156,3.71545765508316,-3.44648525147758,9.17277766391726e-10,9.94979726021536e-08
"FUT2",1.9441656232741,1.94587087521866,2.64291562461373,1.01530176832764e-09,1.0949413347797e-07
"TMEM45A",1.69921045389249,1.69935592034011,5.87110467498456,1.02903203809319e-09,1.10337073187957e-07
"TP53AIP1",2.59921355861069,2.60618752782252,1.45017205223004,1.25507421848502e-09,1.33805255395857e-07
"PNMT",-2.31745503294659,-2.31923327232596,3.17363472649529,1.38966743376972e-09,1.47312643817282e-07
"CD19",2.16214535365329,2.16921426167231,0.870820400533998,1.41532552120143e-09,1.49184905361893e-07
"PTGFRN",1.78342471898428,1.78375951177832,4.79135914289814,1.56748141604091e-09,1.64294948197052e-07
"BARX2",2.13973609216233,2.14661376695196,0.997112868839307,1.85337107321432e-09,1.93175106776311e-07
"DNAJC22",2.40137859057662,2.41917059172992,-0.0641807386241019,2.09025602567781e-09,2.16655037061505e-07
"PLCH2",1.92948330713145,1.93034266382402,3.67782941877867,2.12082839148865e-09,2.18609366298364e-07
"FAM237A",2.51466097600155,4.63462519794631,-3.5835480984159,2.34308338470393e-09,2.40191795101216e-07
