"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000179776",-2.6029049327521,7.27490676383897,305.759045554648,1.83277146788338e-68,6.18899772534322e-66
"ENSG00000267107",-2.64691375397381,3.90819885637547,304.692514840522,3.12936621275642e-68,1.03752714344752e-65
"ENSG00000133116",-3.12233482864582,3.41173123959004,304.095401125097,4.22222329689979e-68,1.37486146105299e-65
"ENSG00000103241",-2.66018166416502,4.86060965103232,300.642877485362,2.3862201625339e-67,7.6338113445273e-65
"ENSG00000070778",-2.42676449027662,5.78671125884726,299.553179534501,4.122102036878e-67,1.29597466624949e-64
"ENSG00000176771",-3.89348898969275,5.02421441582239,299.016933771147,5.39447945271196e-67,1.66725987830852e-64
"ENSG00000135604",-2.89547206945926,4.89569656345435,298.321551324857,7.64631473134293e-67,2.32384248543397e-64
"ENSG00000167874",-2.77749027439348,2.48563505796651,297.75447150579,1.01625437751327e-66,3.03793419245156e-64
"ENSG00000116016",-2.76032642928753,10.3674321268964,297.603397379676,1.09626925501411e-66,3.22426933309391e-64
"ENSG00000238018",-3.82718208655114,2.61987569998967,296.907273173105,1.55447536604691e-66,4.49934258728023e-64
"ENSG00000249751",-2.51815159610125,3.18315491332918,295.775891182359,2.74210355162291e-66,7.81285285372559e-64
"ENSG00000197465",-3.43509321830529,1.08091485760617,292.750516333761,1.2509883948924e-65,3.50950359705584e-63
"ENSG00000120645",-2.91118609872809,2.70776206205671,292.463373844462,1.44483129531588e-65,3.99189373789168e-63
"ENSG00000268388",-4.18175378228032,4.95353041283614,291.780134560705,2.03556572194163e-65,5.54008073725457e-63
"ENSG00000011201",-2.9150836773549,6.90987289385392,291.701489533863,2.11748733611141e-65,5.67829140793994e-63
"ENSG00000176435",-2.42162909421468,6.12749073718937,291.567039856692,2.26524735825682e-65,5.98649066345119e-63
"ENSG00000131055",-2.84498771844705,3.5915050480508,291.526625696903,2.3116461370668e-65,6.021838187059e-63
"ENSG00000128849",-2.75791982475544,6.50026312261664,290.725030150584,3.45604570405827e-65,8.7887293271458e-63
"ENSG00000142273",3.21536955977933,3.73279978739406,290.716891418846,3.47018651798463e-65,8.7887293271458e-63
"ENSG00000092051",-2.87419741261804,1.8636614179259,290.49994021401,3.8692267908436e-65,9.66511651110042e-63
"ENSG00000167434",-5.99694074893093,4.58596224058117,289.579274384121,6.14085501374856e-65,1.51322285372574e-62
"ENSG00000127241",-3.47262132671609,3.37986210004838,289.536586407139,6.27379343824469e-65,1.52536831128523e-62
