"","logFC","logCPM","F","PValue","FDR"
"ENSG00000178896",0.614681274806378,3.89993599794527,87.212210327834,9.47697261054148e-15,3.06768601276744e-14
"ENSG00000183648",-0.585351816494364,3.76823274550976,87.1652080171013,9.5898303150755e-15,3.10357443778936e-14
"ENSG00000133393",-0.669930902233127,4.37650603171657,87.1549744997486,9.61458389375638e-15,3.11073071018249e-14
"ENSG00000077238",0.539343823760808,6.25304408717991,87.154419699303,9.6159277525882e-15,3.11073071018249e-14
"ENSG00000080608",-0.572411350108661,4.09074971323916,87.0962511502511,9.75789782919753e-15,3.15600374786476e-14
"ENSG00000005175",-0.925474288505549,3.67536128115012,87.0765011106372,9.80658740075531e-15,3.17109450084076e-14
"ENSG00000049656",0.478783187732297,6.0921558013515,87.0332281603989,9.91413879381153e-15,3.2052088392832e-14
"ENSG00000141385",-0.432440753073477,5.72976604837578,87.008124106314,9.9770853821477e-15,3.22489144898737e-14
"ENSG00000214309",1.13396104136664,0.461118368368334,86.9633234861664,1.00904377929515e-14,3.26085520230923e-14
"ENSG00000164638",-1.48589077209312,0.583805560152743,86.9320523069803,1.01703389161612e-14,3.28599609186899e-14
"ENSG00000018189",-0.539616595792471,3.88568323337201,86.8483896232591,1.03873044244834e-14,3.35540237275055e-14
"ENSG00000123131",-0.859382870019371,5.75223150403068,86.8189741395938,1.04647092946218e-14,3.37970710607438e-14
"ENSG00000113593",-0.629071281798697,4.15477433320061,86.7776735671195,1.05743863898713e-14,3.41442234371604e-14
"ENSG00000050030",2.5297510641925,-0.660722667681366,86.7742736897552,1.05834672868542e-14,3.4166478759795e-14
"ENSG00000163872",-0.680015139267821,5.00911264311435,86.7577856749849,1.06276192496252e-14,3.43019209686063e-14
"ENSG00000268658",-1.35338184041896,-0.747602965525925,86.6713127029464,1.08622844603851e-14,3.50520845381422e-14
"ENSG00000139641",-0.592004448206723,6.34827210548671,86.6703558693079,1.08649105111124e-14,3.50533132670979e-14
"ENSG00000186654",0.870379928744561,5.80737847094359,86.6685185807559,1.08699548111209e-14,3.5062341841161e-14
"ENSG00000107438",-0.897921863782762,7.19813249373824,86.6075926806065,1.10385922144652e-14,3.55989468399568e-14
"ENSG00000196428",0.542647314898884,5.8311652265931,86.5547001308233,1.11871643272183e-14,3.60706339274128e-14
"ENSG00000237765",-1.16286258376895,2.91194756566866,86.5501195521642,1.12001268094351e-14,3.61049720728681e-14
"ENSG00000232388",-0.400429090348749,3.8700945140921,86.5084418525072,1.13187781326892e-14,3.64799265498646e-14
