"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000070010",-0.863741893519886,5.41578577860796,97.1471187210686,6.4362872112222e-23,1.48181255440138e-20
"ENSG00000213366",2.14691154412886,2.40515196582013,97.1140652161126,6.54463362832615e-23,1.48792245539995e-20
"ENSG00000149451",1.90838441486722,2.11114232378083,96.8429624266681,7.50498239705202e-23,1.68519283750101e-20
"ENSG00000108344",-2.42054466569468,8.91021192461287,96.6045971527549,8.46514969574019e-23,1.87761149592832e-20
"ENSG00000090889",-1.60239829491192,4.88501427493832,96.4507362129409,9.1492273275304e-23,2.00489333292919e-20
"ENSG00000146670",-1.47288231617094,4.75681465273009,96.2656164317673,1.00459636555992e-22,2.17519032104808e-20
"ENSG00000186871",-1.56184443704941,3.16059030277722,95.0802746674959,1.82819354080699e-22,3.9119040141409e-20
"ENSG00000076382",-1.77773961784166,5.09875106050054,95.0074786432033,1.89667366771185e-22,4.01124426376083e-20
"ENSG00000105792",1.69686331264744,2.93976412113066,94.4600137450664,2.50093731660772e-22,5.21703702383754e-20
"ENSG00000138092",-1.06997456638094,3.38443632466294,94.4416963400875,2.52418769572083e-22,5.21703702383754e-20
"ENSG00000115163",-1.78608920174898,2.80832234504312,94.2968812485849,2.71577854671532e-22,5.54995283232115e-20
"ENSG00000141744",-5.43098756539232,4.88437506399462,94.2558433841083,2.77267028837855e-22,5.57373613962247e-20
"ENSG00000169679",-1.49130468955254,4.76981989039081,94.2444278423348,2.78870677757667e-22,5.57373613962247e-20
"ENSG00000068489",-2.30730048008294,5.02048871101645,93.7209251224358,3.63299761112682e-22,7.18227832077985e-20
"ENSG00000228793",-3.98466591039515,1.82083157588881,93.2982218472235,4.49796021234479e-22,8.79665595076634e-20
"ENSG00000023839",-3.60884504249788,3.75091531518595,93.1451139195889,4.85972782812112e-22,9.40305635509222e-20
"ENSG00000187720",1.88965156308393,6.92007269736558,93.0734385207068,5.03894722798683e-22,9.6471970718552e-20
"ENSG00000165304",-1.82786908439351,4.46170762857624,93.0205417211013,5.1754382385062e-22,9.80529902936987e-20
"ENSG00000237649",-1.41172042846058,4.93697519179921,92.4635782445882,6.85752784805008e-22,1.28582181959108e-19
"ENSG00000164742",3.13069410023822,5.61229296422893,92.3670068240208,7.20045674772958e-22,1.33634599313985e-19
"ENSG00000088325",-1.50361944943789,6.22560487221102,91.6746722752604,1.02164170960867e-21,1.87693125397601e-19
"ENSG00000112984",-1.57117249074717,4.97342213577411,91.5015018279138,1.11507520754506e-21,2.02809878748295e-19
"ENSG00000126787",-1.56223335312743,4.25813812672058,91.4350120606999,1.15317920070762e-21,2.07663597054161e-19
"ENSG00000141682",2.26886670834343,3.80337461933195,91.0124918536743,1.42767951364723e-21,2.54143475453552e-19
"ENSG00000007968",-1.5472136579341,3.3360077139938,90.9965429791877,1.43923344907169e-21,2.54143475453552e-19
"ENSG00000140374",-1.34678419027605,6.77484918517302,90.6820696975961,1.68715225593503e-21,2.95056973374483e-19
"ENSG00000164109",-1.38557937633294,4.61219787702261,90.4955483539209,1.85393545241299e-21,3.21136933414166e-19
"ENSG00000067064",-1.3912303685166,6.46553665301408,90.3487754865828,1.99669167943427e-21,3.4260215344859e-19
"ENSG00000196208",2.56176547152557,6.15952036089144,89.9593289557645,2.43106481814033e-21,4.13235578619966e-19
"ENSG00000140534",-1.5145623749734,3.01664305809515,89.8364618833541,2.58682652328867e-21,4.35640748199762e-19
"ENSG00000117399",-1.71897527274675,5.12571841940934,89.464204741151,3.12237101060821e-21,5.21006274687543e-19
"ENSG00000154920",-1.83372730779109,2.16571259872414,89.4295560635856,3.17753763284024e-21,5.25391404237257e-19
"ENSG00000157796",0.948776126768444,4.66751505143469,89.3644203268261,3.28389761253717e-21,5.38085853845279e-19
"ENSG00000146410",-1.72552876596099,2.26036363222056,89.0496474319317,3.85027371780186e-21,6.25256949815895e-19
"ENSG00000119888",-1.16188885423317,8.15024293735663,88.6685692046937,4.66823889346775e-21,7.51379902605235e-19
"ENSG00000159147",-1.14119066148606,4.14312576572663,88.2584187620964,5.74382654430247e-21,9.163922560331e-19
"ENSG00000088836",-2.21089197504981,3.65978948284376,88.1406064083974,6.09632014044553e-21,9.64172788821072e-19
"ENSG00000166851",-1.53473970702743,4.4312252017452,87.4377300556652,8.6975409355727e-21,1.36371443565687e-18
"ENSG00000158104",-4.96299125449814,2.94660658285556,87.1139751390547,1.02444113124571e-20,1.59252438419631e-18
"ENSG00000122952",-1.34246639458659,5.59765388397187,87.0457911991592,1.06037453771066e-20,1.63441458405775e-18
"ENSG00000065911",-1.11920284275789,6.59652140054341,87.019888804512,1.07435335510448e-20,1.64204527921347e-18
"ENSG00000131015",-2.38191891999058,1.14803219024725,86.884726624817,1.15034320006841e-20,1.74353684357036e-18
"ENSG00000127663",1.26100799791175,7.05578239750201,86.8672308156873,1.16056474579818e-20,1.74449186748573e-18
"ENSG00000144152",1.324623307065,3.20890311447805,86.5718823077518,1.34749417751564e-20,2.00887082792249e-18
"ENSG00000132964",-0.971754934256661,4.18457584462848,86.5527068792041,1.36062309822675e-20,2.01195226915025e-18
"ENSG00000123473",-1.31820640198611,4.31029197411461,85.4259086791346,2.40548054173474e-20,3.52829678169931e-18
"ENSG00000197776",1.2018889194836,1.60296438658902,85.1286481131598,2.79570473666467e-20,4.06786222003656e-18
"ENSG00000152049",2.41565719726937,5.71816459716223,85.0406710750291,2.92290574187754e-20,4.21919124073562e-18
"ENSG00000244265",2.51492044330587,0.118955356733964,84.7063793218158,3.46131848774438e-20,4.9434637257216e-18
"ENSG00000114346",-1.19297385295076,6.11662301422666,84.6962961136064,3.47901559760482e-20,4.9434637257216e-18
"ENSG00000144891",3.18323331160026,3.90317105891794,84.5737864222629,3.70140251524774e-20,5.21869061607178e-18
"ENSG00000138160",-1.23063474110681,5.40662586909645,84.1896540006009,4.49516859625097e-20,6.28908664835481e-18
"ENSG00000172057",-2.41148297039842,8.6808469846619,84.1523660579856,4.58075426809107e-20,6.35990523878171e-18
"ENSG00000051180",-1.31246129254411,3.331304293744,84.114723730815,4.66880670033195e-20,6.43304971709375e-18
"ENSG00000287914",3.70433012139364,1.85246727852219,84.0883576423227,4.73148821701258e-20,6.47039907451315e-18
"ENSG00000115919",-3.0179781724008,5.71048125713812,83.9259066826745,5.13669767300333e-20,6.97210875198392e-18
"ENSG00000177602",-1.31891974613294,1.32841839556099,83.884939410096,5.24425221690402e-20,7.06536735711484e-18
"ENSG00000117115",-2.46011005942449,7.07276931547183,83.7725151722321,5.55112283168987e-20,7.4238104457923e-18
