"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000170836",-0.122256026336473,3.04269128683876,1.61653459610085,0.203575666495721,0.260921160070994
"ENSG00000121413",-0.277061295859299,3.20634461974004,1.61568243523399,0.203694862829843,0.261052500093315
"ENSG00000124406",-0.198728666242445,1.84421950959863,1.61264843313035,0.204119913291855,0.26157576476762
"ENSG00000130713",0.109753216440938,3.33967426131816,1.61202675211955,0.204207137096047,0.261666060675235
"ENSG00000083544",-0.115218718583423,3.22954512875074,1.6115540941166,0.20427348190626,0.261726165203168
"ENSG00000105341",0.0860706049534182,4.65728015225445,1.61145371919888,0.204287574338646,0.261726165203168
"ENSG00000151422",0.175871821160126,2.54870548941198,1.60972194389863,0.204530892621205,0.262016392968131
"ENSG00000147224",-0.134260224302961,5.08474328899264,1.60914020233233,0.204612705270971,0.262099691637411
"ENSG00000134901",0.189019653854414,2.51803956588501,1.60901420705581,0.204630429575916,0.262100889080212
"ENSG00000132849",-0.163116187328567,4.76119783714084,1.60826372666025,0.204736040446022,0.262214646599627
"ENSG00000021488",-0.322543964075757,3.78741041630907,1.60352330903628,0.205404620317196,0.263049346002604
"ENSG00000226491",-0.27022389395731,0.543771482858236,1.60335397645386,0.205428550286839,0.263058411822479
"ENSG00000111875",0.138880908106955,3.41268543948555,1.60249370753264,0.205550173753117,0.263192565818562
"ENSG00000182923",0.0831698975471327,3.65224726719701,1.60159338218068,0.205677551353751,0.263334064970344
"ENSG00000131697",-0.27630492327368,1.58702176041975,1.60118630415705,0.205735175141854,0.263386240703582
"ENSG00000215105",-0.261724901834409,0.458753054051453,1.60103247025835,0.205756956006952,0.26339252482366
"ENSG00000148229",0.0946842725019797,4.81160375532681,1.59989156149113,0.20591857872522,0.263577806861218
"ENSG00000156500",-0.151900009914419,0.251524850694235,1.59684285030267,0.206351199315388,0.264109910019884
"ENSG00000196659",0.152507738076053,1.55712731457077,1.59570446929751,0.206513013888476,0.264295348402442
"ENSG00000152520",-0.125853427688122,3.29225806167667,1.59450727867443,0.206683349634894,0.264491660886165
"ENSG00000100201",-0.0928980013124886,7.44310525397211,1.59211252084469,0.207024573015124,0.264885040869581
"ENSG00000135363",-0.179814423625347,2.84290497947187,1.59201341831348,0.207038708236394,0.264885040869581
"ENSG00000277443",0.188846872930238,5.54397354934701,1.59197068181264,0.207044804193432,0.264885040869581
"ENSG00000268362",0.237729038363174,0.0296212467900785,1.5918153314307,0.207066965240688,0.264885040869581
"ENSG00000106852",0.376269904300168,-0.681236357477784,1.59175487514423,0.20707559021026,0.264885040869581
"ENSG00000196371",-0.283770243369614,2.16949699946905,1.59032709837936,0.207279406815327,0.265124032756581
"ENSG00000250802",0.21768898974531,-0.869111889841161,1.58988110803013,0.207343120985638,0.265183799910438
"ENSG00000127483",-0.0975717635611884,5.93710606957597,1.58951743145886,0.207395092945461,0.265228540671057
"ENSG00000183943",-0.285671260598898,2.43585222458261,1.58920939073393,0.207439126193236,0.265263122460895
"ENSG00000272886",-0.103072398389379,3.49326486574021,1.58755368366013,0.207675992631303,0.265544264146717
"ENSG00000188611",-0.309568781172832,1.18602669878334,1.58692988061081,0.207765317183558,0.265636721257373
"ENSG00000108379",-0.194725387282564,2.51023133016784,1.58659119117212,0.207813834341669,0.265676993522873
"ENSG00000255062",-0.133222350308652,0.271859514164296,1.58548857952852,0.20797187594308,0.265857267879743
