,Data,N,Out,DEA,FDR,logFC,#DEGs,#DEGs_Mean,Precision,Precision_Mean
3261,PRAD,4,None,edgeR LRT,0.01,0,523.5,741.72,0.9489563468801709,0.9412408528353418
3262,PRAD,4,None,edgeR LRT,0.01,1,44.0,75.76,0.6751592356687898,0.6630440001957025
3263,PRAD,4,None,edgeR LRT,0.01,post,508.0,712.1,0.7432283073571577,0.7416393870286178
3264,PRAD,4,None,edgeR LRT,0.05,0,1172.0,1445.38,0.9467408217694168,0.9452331663195706
3265,PRAD,4,None,edgeR LRT,0.05,1,96.0,160.54,0.7205283491698862,0.6887178120949338
3266,PRAD,4,None,edgeR LRT,0.05,post,1087.5,1270.3,0.6581850142825753,0.6597962899545764
3267,PRAD,4,None,edgeR LRT,0.1,0,1755.5,2029.16,0.9446995094031071,0.9451932905984652
3268,PRAD,4,None,edgeR LRT,0.1,1,140.0,239.0,0.6900656814449918,0.6891159045269913
3269,PRAD,4,None,edgeR LRT,0.1,post,1504.0,1638.26,0.6155973395758191,0.6174875727006539
3270,PRAD,4,None,edgeR LRT,0.2,0,2693.5,3025.06,0.9400002290037878,0.9415962824466892
3271,PRAD,4,None,edgeR LRT,0.2,1,226.5,364.82,0.7219871381099237,0.7062654007190227
3272,PRAD,4,None,edgeR LRT,0.2,post,2017.5,2103.06,0.5618161739721372,0.566696312768768
3273,PRAD,4,None,edgeR LRT,0.5,0,5827.5,6099.7,0.9397561930452564,0.9408309866456324
3274,PRAD,4,None,edgeR LRT,0.5,1,484.5,720.52,0.6865830115830116,0.6886693855299728
3275,PRAD,4,None,edgeR LRT,0.5,post,2738.0,2763.18,0.5038636235768661,0.512868078970293
3276,PRAD,5,None,DESeq2,0.0001,0,311.5,409.62,0.9583022865074147,0.9475035193290009
3277,PRAD,5,None,DESeq2,0.0001,1,14.5,19.16,0.7352941176470589,0.7063326302616132
3278,PRAD,5,None,DESeq2,0.0001,post,307.0,392.42,0.8219552095673266,0.8229529415158718
3279,PRAD,5,None,DESeq2,0.001,0,602.5,730.28,0.9611744949835167,0.9554477804364374
3280,PRAD,5,None,DESeq2,0.001,1,24.0,32.14,0.7777777777777778,0.7341339183091132
3281,PRAD,5,None,DESeq2,0.001,post,552.0,673.28,0.7903321191482724,0.7848990437509813
3282,PRAD,5,None,DESeq2,0.01,0,1307.5,1430.16,0.9590920943978443,0.9550820225610194
3283,PRAD,5,None,DESeq2,0.01,1,44.0,59.78,0.75,0.7304226564647113
3284,PRAD,5,None,DESeq2,0.01,post,1123.0,1197.22,0.736145084688774,0.7146819007424365
3285,PRAD,5,None,DESeq2,0.05,0,2359.5,2523.06,0.9545171068936633,0.950861044169108
3286,PRAD,5,None,DESeq2,0.05,1,65.5,97.66,0.74,0.7288059064394166
3287,PRAD,5,None,DESeq2,0.05,post,1772.5,1797.16,0.6518097760431187,0.6500192047999941
3288,PRAD,5,None,DESeq2,0.1,0,3192.5,3373.74,0.9528123789854137,0.9484080981082899
3289,PRAD,5,None,DESeq2,0.1,1,93.5,128.14,0.7614894213254868,0.7371319753325342
3290,PRAD,5,None,DESeq2,0.1,post,2124.0,2126.94,0.6265726443893047,0.6175656257993726
3291,PRAD,5,None,DESeq2,0.2,0,4593.0,4726.88,0.9495472758369021,0.9433293250336665
3292,PRAD,5,None,DESeq2,0.2,1,127.0,171.76,0.75,0.7525560328031426
3293,PRAD,5,None,DESeq2,0.2,post,2481.0,2462.46,0.5964886223448709,0.5883654169551706
3294,PRAD,5,None,DESeq2,0.5,0,8762.5,8505.88,0.9376581456513924,0.9385035380504121
3295,PRAD,5,None,DESeq2,0.5,1,207.0,268.94,0.7596550585905265,0.7623603927321022
3296,PRAD,5,None,DESeq2,0.5,post,2749.5,2775.92,0.5677652289990027,0.5631575293505383
3297,PRAD,5,None,edgeR QLF,0.0001,0,0.0,0.0,,
3298,PRAD,5,None,edgeR QLF,0.0001,1,0.0,0.0,,
3299,PRAD,5,None,edgeR QLF,0.0001,post,0.0,0.0,,
3300,PRAD,5,None,edgeR QLF,0.001,0,0.0,0.02,1.0,1.0
3301,PRAD,5,None,edgeR QLF,0.001,1,0.0,0.02,1.0,1.0
3302,PRAD,5,None,edgeR QLF,0.001,post,0.0,0.02,1.0,1.0
3303,PRAD,5,None,edgeR QLF,0.01,0,0.0,0.86,1.0,0.7833333333333333
3304,PRAD,5,None,edgeR QLF,0.01,1,0.0,0.04,0.5,0.5
3305,PRAD,5,None,edgeR QLF,0.01,post,0.0,0.86,1.0,0.7388888888888889
3306,PRAD,5,None,edgeR QLF,0.05,0,2.5,400.88,0.984352773826458,0.9779985931487326
3307,PRAD,5,None,edgeR QLF,0.05,1,0.0,1.92,1.0,0.7795383411580595
3308,PRAD,5,None,edgeR QLF,0.05,post,2.5,328.64,0.7373493975903614,0.7848370820326052
3309,PRAD,5,None,edgeR QLF,0.1,0,367.5,1126.18,0.9815495444411511,0.9640609426179341
3310,PRAD,5,None,edgeR QLF,0.1,1,0.0,10.2,0.8500000000000001,0.77336126517161
3311,PRAD,5,None,edgeR QLF,0.1,post,335.0,795.42,0.7039750350443896,0.7169848201665381
3312,PRAD,5,None,edgeR QLF,0.2,0,2592.0,2928.3,0.9660600842165281,0.9587009908269991
3313,PRAD,5,None,edgeR QLF,0.2,1,1.5,61.2,0.8772590361445782,0.8119121018888852
3314,PRAD,5,None,edgeR QLF,0.2,post,1633.5,1625.98,0.6380514428311439,0.642563270787349
3315,PRAD,5,None,edgeR QLF,0.5,0,8586.5,8003.58,0.9352018913612468,0.932808766667475
3316,PRAD,5,None,edgeR QLF,0.5,1,66.0,346.46,0.7970189701897019,0.7696261424129598
3317,PRAD,5,None,edgeR QLF,0.5,post,2628.5,2549.8,0.5834741273030193,0.5725750227323915
3318,PRAD,5,None,edgeR LRT,0.0001,0,135.5,202.4,0.9567884769271806,0.9446269566962919
3319,PRAD,5,None,edgeR LRT,0.0001,1,8.5,15.0,0.6666666666666666,0.6769859575720475
3320,PRAD,5,None,edgeR LRT,0.0001,post,135.5,201.68,0.8673758865248227,0.8616543219960633
3321,PRAD,5,None,edgeR LRT,0.001,0,296.0,413.82,0.964793092212447,0.9564582939027753
3322,PRAD,5,None,edgeR LRT,0.001,1,17.5,31.18,0.717948717948718,0.7095694173952498
3323,PRAD,5,None,edgeR LRT,0.001,post,295.0,406.24,0.8243959196218187,0.820499873015106
3324,PRAD,5,None,edgeR LRT,0.01,0,675.0,916.5,0.9650068727857046,0.9606731549926144
3325,PRAD,5,None,edgeR LRT,0.01,1,47.5,71.04,0.7692307692307693,0.7515064067542372
3326,PRAD,5,None,edgeR LRT,0.01,post,653.5,845.62,0.7690719725563215,0.7472369539278111
3327,PRAD,5,None,edgeR LRT,0.05,0,1515.0,1762.34,0.9656554842607765,0.9597807153541418
3328,PRAD,5,None,edgeR LRT,0.05,1,112.0,156.28,0.75,0.7386651985591469
3329,PRAD,5,None,edgeR LRT,0.05,post,1344.5,1433.24,0.669531309333941,0.6710967670786819
3330,PRAD,5,None,edgeR LRT,0.1,0,2108.0,2449.44,0.9633201265371315,0.9576173232339741
3331,PRAD,5,None,edgeR LRT,0.1,1,164.0,231.74,0.7514450867052023,0.7482929446655371
3332,PRAD,5,None,edgeR LRT,0.1,post,1722.0,1778.46,0.6364316807951922,0.6349429294538695
3333,PRAD,5,None,edgeR LRT,0.2,0,3214.5,3594.94,0.9604963607037054,0.9545752043063964
3334,PRAD,5,None,edgeR LRT,0.2,1,237.0,353.52,0.7669902912621359,0.7670158034598779
3335,PRAD,5,None,edgeR LRT,0.2,post,2157.5,2174.74,0.6036222848713603,0.5981961766529255
3336,PRAD,5,None,edgeR LRT,0.5,0,7194.5,7003.94,0.9497383088657236,0.9479473075446861
3337,PRAD,5,None,edgeR LRT,0.5,1,525.0,671.32,0.7477810650887574,0.7478855592758168
3338,PRAD,5,None,edgeR LRT,0.5,post,2661.0,2659.1,0.5718758136238262,0.5637184649043989
3339,PRAD,6,None,DESeq2,0.0001,0,416.0,527.14,0.9627627974520612,0.9551508990590185
3340,PRAD,6,None,DESeq2,0.0001,1,13.0,19.46,0.7804878048780488,0.7666243383803859
3341,PRAD,6,None,DESeq2,0.0001,post,385.5,479.72,0.818032770546375,0.8161406346993876
3342,PRAD,6,None,DESeq2,0.001,0,787.5,937.4,0.9648222676805858,0.9603183112483156
3343,PRAD,6,None,DESeq2,0.001,1,25.0,32.94,0.7666666666666667,0.7652658754109941
3344,PRAD,6,None,DESeq2,0.001,post,714.0,805.28,0.7823654355540007,0.7765202329926404
3345,PRAD,6,None,DESeq2,0.01,0,1667.0,1850.82,0.963086560712793,0.9585033189669382
3346,PRAD,6,None,DESeq2,0.01,1,42.0,59.96,0.800029385836027,0.7875127884279979
3347,PRAD,6,None,DESeq2,0.01,post,1298.0,1395.52,0.7054452569148295,0.7092672509869162
3348,PRAD,6,None,DESeq2,0.05,0,3019.5,3217.84,0.9572557573178229,0.9530452203391586
3349,PRAD,6,None,DESeq2,0.05,1,78.5,102.32,0.7751479289940828,0.7788819968000097
3350,PRAD,6,None,DESeq2,0.05,post,1938.5,1993.46,0.647356673069088,0.6526384849279526
3351,PRAD,6,None,DESeq2,0.1,0,4006.0,4245.28,0.9511547346939336,0.948776540759806
3352,PRAD,6,None,DESeq2,0.1,1,99.5,133.02,0.7721354166666667,0.7832350909736612
3353,PRAD,6,None,DESeq2,0.1,post,2282.0,2277.28,0.6202002790070095,0.6286144324818763
3354,PRAD,6,None,DESeq2,0.2,0,5800.0,5837.5,0.9447053071663567,0.9414030447891811
3355,PRAD,6,None,DESeq2,0.2,1,135.5,175.32,0.8005589430894309,0.7942296038079507
3356,PRAD,6,None,DESeq2,0.2,post,2560.0,2529.02,0.5968788458814913,0.6077811678014298
3357,PRAD,6,None,DESeq2,0.5,0,10036.0,9919.56,0.9320558808710111,0.9335598545852251
3358,PRAD,6,None,DESeq2,0.5,1,223.5,267.64,0.8191632928475033,0.7941183843277213
3359,PRAD,6,None,DESeq2,0.5,post,2702.0,2700.94,0.5850949676193896,0.5938047868249757
3360,PRAD,6,None,edgeR QLF,0.0001,0,0.0,0.0,,
3361,PRAD,6,None,edgeR QLF,0.0001,1,0.0,0.0,,
3362,PRAD,6,None,edgeR QLF,0.0001,post,0.0,0.0,,
3363,PRAD,6,None,edgeR QLF,0.001,0,0.0,0.0,,
3364,PRAD,6,None,edgeR QLF,0.001,1,0.0,0.0,,
3365,PRAD,6,None,edgeR QLF,0.001,post,0.0,0.0,,
3366,PRAD,6,None,edgeR QLF,0.01,0,0.0,8.76,1.0,0.991058505764388
3367,PRAD,6,None,edgeR QLF,0.01,1,0.0,0.14,1.0,0.9166666666666666
3368,PRAD,6,None,edgeR QLF,0.01,post,0.0,8.62,0.9807692307692308,0.9211718064706989
3369,PRAD,6,None,edgeR QLF,0.05,0,357.5,765.56,0.9838056680161943,0.9802310830684446
3370,PRAD,6,None,edgeR QLF,0.05,1,0.0,3.46,1.0,0.8957295467686679
3371,PRAD,6,None,edgeR QLF,0.05,post,318.5,572.14,0.7606382978723404,0.7563837939599248
3372,PRAD,6,None,edgeR QLF,0.1,0,1702.0,1944.62,0.9778658038059745,0.9708895889007347
3373,PRAD,6,None,edgeR QLF,0.1,1,0.0,19.26,0.8823529411764706,0.8547656714440478
3374,PRAD,6,None,edgeR QLF,0.1,post,1081.5,1205.36,0.6912679722033435,0.6897152670653263
3375,PRAD,6,None,edgeR QLF,0.2,0,4015.0,4131.98,0.9610805860805861,0.955237672569102
3376,PRAD,6,None,edgeR QLF,0.2,1,7.0,90.8,0.8524844720496894,0.8170006465239538
3377,PRAD,6,None,edgeR QLF,0.2,post,1942.0,1933.4,0.6338028169014085,0.6459159048432699
3378,PRAD,6,None,edgeR QLF,0.5,0,9789.5,9427.0,0.9267609790989524,0.9296024472104208
3379,PRAD,6,None,edgeR QLF,0.5,1,124.0,361.28,0.8227194492254734,0.7953487083217249
3380,PRAD,6,None,edgeR QLF,0.5,post,2640.0,2600.98,0.592715909367556,0.6048573193339472
3381,PRAD,6,None,edgeR LRT,0.0001,0,195.5,273.22,0.9654255319148937,0.9556333505438271
3382,PRAD,6,None,edgeR LRT,0.0001,1,10.0,16.18,0.8095238095238095,0.7504808040456754
3383,PRAD,6,None,edgeR LRT,0.0001,post,194.5,268.04,0.8436018957345972,0.8470646980384746
3384,PRAD,6,None,edgeR LRT,0.001,0,410.0,537.56,0.9692549058262077,0.9639507603541146
3385,PRAD,6,None,edgeR LRT,0.001,1,22.0,32.66,0.758098223615465,0.7568887756233553
3386,PRAD,6,None,edgeR LRT,0.001,post,400.0,509.54,0.8104880284110436,0.8075155366996316
3387,PRAD,6,None,edgeR LRT,0.01,0,994.5,1191.22,0.971108120928392,0.9677091239059961
3388,PRAD,6,None,edgeR LRT,0.01,1,51.0,77.3,0.8082107843137255,0.7842872258113637
3389,PRAD,6,None,edgeR LRT,0.01,post,879.0,1027.38,0.7466690948661567,0.7352189515451293
3390,PRAD,6,None,edgeR LRT,0.05,0,2174.5,2267.9,0.9713109935332158,0.9642394455192138
3391,PRAD,6,None,edgeR LRT,0.05,1,110.5,160.64,0.7887172887172886,0.7858717160826316
3392,PRAD,6,None,edgeR LRT,0.05,post,1609.0,1649.14,0.6609334512560319,0.6639825643580676
3393,PRAD,6,None,edgeR LRT,0.1,0,3041.5,3114.64,0.9642072702278691,0.9606288872605275
3394,PRAD,6,None,edgeR LRT,0.1,1,169.0,231.62,0.8421052631578947,0.8019424882234318
3395,PRAD,6,None,edgeR LRT,0.1,post,1974.5,1971.94,0.6263766129576038,0.637320521493087
3396,PRAD,6,None,edgeR LRT,0.2,0,4447.5,4497.1,0.9567313575359444,0.95521931581606
3397,PRAD,6,None,edgeR LRT,0.2,1,288.5,350.02,0.8383515119848475,0.8021307843583046
3398,PRAD,6,None,edgeR LRT,0.2,post,2337.5,2304.58,0.6023529099686986,0.6145042886035772
3399,PRAD,6,None,edgeR LRT,0.5,0,8556.0,8368.18,0.9424200701212941,0.9447156745106072
3400,PRAD,6,None,edgeR LRT,0.5,1,601.0,679.22,0.7804971763067641,0.7660997718427168
3401,PRAD,6,None,edgeR LRT,0.5,post,2663.0,2645.14,0.5796023373001482,0.5915951527345041
3402,PRAD,7,None,DESeq2,0.0001,0,547.0,619.24,0.9673978507321681,0.9606050612184569
3403,PRAD,7,None,DESeq2,0.0001,1,12.5,19.08,0.85,0.8224602139697661
3404,PRAD,7,None,DESeq2,0.0001,post,499.0,538.38,0.8207652562491272,0.8214689880339411
3405,PRAD,7,None,DESeq2,0.001,0,1000.5,1110.38,0.9724126492702344,0.9643602698683778
3406,PRAD,7,None,DESeq2,0.001,1,22.5,31.44,0.8529411764705882,0.8221655587987494
3407,PRAD,7,None,DESeq2,0.001,post,868.5,896.42,0.7903703294578995,0.7843966005909226
3408,PRAD,7,None,DESeq2,0.01,0,2011.5,2150.54,0.9689551976394866,0.9616523517728359
3409,PRAD,7,None,DESeq2,0.01,1,42.5,55.96,0.8529279279279279,0.8246671477296491
3410,PRAD,7,None,DESeq2,0.01,post,1547.5,1489.7,0.7137667827989491,0.7243419430136342
3411,PRAD,7,None,DESeq2,0.05,0,3530.0,3671.3,0.9638223101588961,0.9549371808667887
3412,PRAD,7,None,DESeq2,0.05,1,65.0,97.02,0.8340112640801001,0.818355249479379
3413,PRAD,7,None,DESeq2,0.05,post,2108.5,2040.56,0.6755495847221423,0.6740123043763812
3414,PRAD,7,None,DESeq2,0.1,0,4716.0,4791.84,0.9560790265491925,0.9505271297070084
3415,PRAD,7,None,DESeq2,0.1,1,85.5,126.04,0.8305084745762712,0.8186092783205124
3416,PRAD,7,None,DESeq2,0.1,post,2332.0,2275.32,0.6562486689032938,0.6539679872110483
3417,PRAD,7,None,DESeq2,0.2,0,6345.0,6477.1,0.9466661922661272,0.9426171703152789
3418,PRAD,7,None,DESeq2,0.2,1,114.5,165.92,0.8296776729559749,0.8266144376116109
3419,PRAD,7,None,DESeq2,0.2,post,2472.5,2464.82,0.6438419622630149,0.6379837201199791
3420,PRAD,7,None,DESeq2,0.5,0,10657.5,10613.22,0.9324579949849691,0.9337629451516594
3421,PRAD,7,None,DESeq2,0.5,1,193.0,256.42,0.8248776929558689,0.8256915455082486
3422,PRAD,7,None,DESeq2,0.5,post,2534.0,2569.9,0.6365834539799939,0.6280242849649438
3423,PRAD,7,None,edgeR QLF,0.0001,0,0.0,0.0,,
3424,PRAD,7,None,edgeR QLF,0.0001,1,0.0,0.0,,
3425,PRAD,7,None,edgeR QLF,0.0001,post,0.0,0.0,,
3426,PRAD,7,None,edgeR QLF,0.001,0,0.0,0.16,1.0,1.0
3427,PRAD,7,None,edgeR QLF,0.001,1,0.0,0.02,1.0,1.0
3428,PRAD,7,None,edgeR QLF,0.001,post,0.0,0.16,1.0,0.9333333333333332
3429,PRAD,7,None,edgeR QLF,0.01,0,1.5,105.4,1.0,0.9929966531772938
3430,PRAD,7,None,edgeR QLF,0.01,1,0.0,0.56,1.0,0.9466666666666667
3431,PRAD,7,None,edgeR QLF,0.01,post,1.5,94.2,0.8873015873015873,0.8657702740545299
3432,PRAD,7,None,edgeR QLF,0.05,0,964.5,1222.0,0.9861431870669746,0.9789805038681816
3433,PRAD,7,None,edgeR QLF,0.05,1,0.0,9.82,0.9375,0.8101777819293525
3434,PRAD,7,None,edgeR QLF,0.05,post,752.5,814.24,0.7313317936874519,0.7441862045683784
3435,PRAD,7,None,edgeR QLF,0.1,0,2322.0,2566.8,0.9780152671755725,0.9675246381471508
3436,PRAD,7,None,edgeR QLF,0.1,1,1.0,33.9,0.875,0.8808187485630357
3437,PRAD,7,None,edgeR QLF,0.1,post,1450.0,1405.88,0.6943836615609045,0.6917469788111699
3438,PRAD,7,None,edgeR QLF,0.2,0,4713.5,4860.1,0.9640528073803085,0.9529768469038744
3439,PRAD,7,None,edgeR QLF,0.2,1,21.0,107.3,0.875,0.8716166740755419
3440,PRAD,7,None,edgeR QLF,0.2,post,2083.5,2025.72,0.6628440366972477,0.6633128723892625
3441,PRAD,7,None,edgeR QLF,0.5,0,10124.0,10064.34,0.9325694386895893,0.9310973085418108
3442,PRAD,7,None,edgeR QLF,0.5,1,314.0,401.48,0.8068066473101527,0.8088785018437369
3443,PRAD,7,None,edgeR QLF,0.5,post,2489.5,2509.04,0.6498907901318303,0.6375306618279643
3444,PRAD,7,None,edgeR LRT,0.0001,0,280.0,330.52,0.9693486590038314,0.9647068241765849
3445,PRAD,7,None,edgeR LRT,0.0001,1,9.0,17.52,0.8,0.7595083427780733
3446,PRAD,7,None,edgeR LRT,0.0001,post,274.5,317.18,0.8513513513513513,0.8441323886844088
3447,PRAD,7,None,edgeR LRT,0.001,0,592.5,649.82,0.9776175213675213,0.9707976214278924
3448,PRAD,7,None,edgeR LRT,0.001,1,19.5,31.84,0.8153664302600472,0.8029421795072299
3449,PRAD,7,None,edgeR LRT,0.001,post,568.5,593.16,0.8022896982627248,0.8069955448987475
3450,PRAD,7,None,edgeR LRT,0.01,0,1275.0,1408.52,0.9765480790725897,0.9704797768791089
3451,PRAD,7,None,edgeR LRT,0.01,1,47.5,72.5,0.8392395717977114,0.8217178075589185
3452,PRAD,7,None,edgeR LRT,0.01,post,1100.0,1137.4,0.7384191688558985,0.7381742228907407
3453,PRAD,7,None,edgeR LRT,0.05,0,2381.0,2627.8,0.9725430719458655,0.9664907367283523
3454,PRAD,7,None,edgeR LRT,0.05,1,99.5,154.26,0.8190114641995173,0.8182706227990731
3455,PRAD,7,None,edgeR LRT,0.05,post,1757.0,1728.58,0.6725152491083106,0.6812709318376529
3456,PRAD,7,None,edgeR LRT,0.1,0,3286.0,3564.36,0.9708041475449433,0.9626927993581808
3457,PRAD,7,None,edgeR LRT,0.1,1,171.0,227.9,0.8332720588235294,0.8214165508355084
3458,PRAD,7,None,edgeR LRT,0.1,post,2072.5,2011.2,0.6549879464508143,0.6604575946578025
3459,PRAD,7,None,edgeR LRT,0.2,0,4777.0,5054.36,0.9653183400089502,0.9571189855317237
3460,PRAD,7,None,edgeR LRT,0.2,1,271.5,345.36,0.8284671532846716,0.819783322712523
3461,PRAD,7,None,edgeR LRT,0.2,post,2325.0,2283.82,0.6439530257956315,0.6424343404947693
3462,PRAD,7,None,edgeR LRT,0.5,0,8922.5,9088.32,0.9465183238582535,0.9449672406545272
3463,PRAD,7,None,edgeR LRT,0.5,1,577.0,670.26,0.7857826271841657,0.7931248187433435
3464,PRAD,7,None,edgeR LRT,0.5,post,2509.0,2537.32,0.6313386266269251,0.6244459011254423
3465,PRAD,8,None,DESeq2,0.0001,0,664.5,785.9,0.9743934994379917,0.9664829770598443
3466,PRAD,8,None,DESeq2,0.0001,1,11.5,18.82,0.9107142857142857,0.8664323643943412
3467,PRAD,8,None,DESeq2,0.0001,post,568.5,650.54,0.8310611348507806,0.8253645516887781
3468,PRAD,8,None,DESeq2,0.001,0,1264.5,1378.2,0.9758081604466449,0.9677010814966148
3469,PRAD,8,None,DESeq2,0.001,1,19.5,29.48,0.9069767441860465,0.8674622362832656
3470,PRAD,8,None,DESeq2,0.001,post,1016.0,1038.54,0.7853435145101811,0.7884679709227628
3471,PRAD,8,None,DESeq2,0.01,0,2479.5,2567.6,0.9671158562263122,0.9628979032840655
3472,PRAD,8,None,DESeq2,0.01,1,42.0,57.26,0.8996838171888474,0.8748419545677276
3473,PRAD,8,None,DESeq2,0.01,post,1608.0,1611.74,0.7268006262247724,0.7323252224735399
3474,PRAD,8,None,DESeq2,0.05,0,4192.0,4249.8,0.9632710140784448,0.9555878283178962
3475,PRAD,8,None,DESeq2,0.05,1,69.5,100.32,0.8834841628959276,0.8581215531268778
3476,PRAD,8,None,DESeq2,0.05,post,2108.0,2093.58,0.689578682948508,0.6919948678873825
3477,PRAD,8,None,DESeq2,0.1,0,5456.0,5454.72,0.954318085794579,0.9501854119171178
3478,PRAD,8,None,DESeq2,0.1,1,96.0,130.68,0.8798148148148148,0.8504202751651941
3479,PRAD,8,None,DESeq2,0.1,post,2287.0,2280.04,0.6782171112632082,0.6774708354489483
3480,PRAD,8,None,DESeq2,0.2,0,7315.0,7212.52,0.9453902163880628,0.9414341482275845
3481,PRAD,8,None,DESeq2,0.2,1,120.5,175.68,0.863443481401228,0.8484445507500769
3482,PRAD,8,None,DESeq2,0.2,post,2437.5,2415.56,0.6688127528576351,0.6651664738703685
3483,PRAD,8,None,DESeq2,0.5,0,11513.5,11320.86,0.9304133040894207,0.932114423681035
3484,PRAD,8,None,DESeq2,0.5,1,217.0,269.04,0.869758064516129,0.8507534386382437
3485,PRAD,8,None,DESeq2,0.5,post,2494.5,2477.86,0.6627000823631919,0.6589413777534965
3486,PRAD,8,None,edgeR QLF,0.0001,0,0.0,0.04,1.0,1.0
3487,PRAD,8,None,edgeR QLF,0.0001,1,0.0,0.0,,
3488,PRAD,8,None,edgeR QLF,0.0001,post,0.0,0.04,1.0,1.0
3489,PRAD,8,None,edgeR QLF,0.001,0,0.0,0.92,1.0,1.0
3490,PRAD,8,None,edgeR QLF,0.001,1,0.0,0.1,1.0,0.8888888888888888
3491,PRAD,8,None,edgeR QLF,0.001,post,0.0,0.92,1.0,0.9692307692307693
3492,PRAD,8,None,edgeR QLF,0.01,0,72.5,296.38,0.9923781033926844,0.9876526678631579
3493,PRAD,8,None,edgeR QLF,0.01,1,0.0,1.18,1.0,0.9069264069264068
3494,PRAD,8,None,edgeR QLF,0.01,post,66.0,240.2,0.8230879815986198,0.8354567510586464
3495,PRAD,8,None,edgeR QLF,0.05,0,1784.0,1892.66,0.9832197168327216,0.9753184167555339
3496,PRAD,8,None,edgeR QLF,0.05,1,0.5,19.58,1.0,0.9217985696407718
3497,PRAD,8,None,edgeR QLF,0.05,post,1126.5,1109.82,0.7281191806331471,0.7400716826696763
3498,PRAD,8,None,edgeR QLF,0.1,0,3344.5,3438.62,0.9768083931529542,0.9659381741015995
3499,PRAD,8,None,edgeR QLF,0.1,1,5.0,53.5,0.9817931456548348,0.9035050013352327
3500,PRAD,8,None,edgeR QLF,0.1,post,1720.0,1645.96,0.7021131561008862,0.7098716195167494
3501,PRAD,8,None,edgeR QLF,0.2,0,5777.0,5754.76,0.9581728123280132,0.9497313588888473
3502,PRAD,8,None,edgeR QLF,0.2,1,25.0,133.04,0.9193989071038251,0.8798052778167978
3503,PRAD,8,None,edgeR QLF,0.2,post,2174.0,2095.44,0.6848899012908124,0.6866779118416304
3504,PRAD,8,None,edgeR QLF,0.5,0,10956.5,10768.82,0.9262240723785611,0.9289736293407436
3505,PRAD,8,None,edgeR QLF,0.5,1,323.5,434.16,0.827861215797806,0.8247219583074064
3506,PRAD,8,None,edgeR QLF,0.5,post,2482.0,2441.32,0.6690864643488263,0.6676798163301211
3507,PRAD,8,None,edgeR LRT,0.0001,0,367.0,440.3,0.9815923207227555,0.9691415270578014
3508,PRAD,8,None,edgeR LRT,0.0001,1,8.0,16.34,0.9069264069264069,0.8489944238593865
3509,PRAD,8,None,edgeR LRT,0.0001,post,355.5,410.84,0.8508143117650757,0.8453700769168471
3510,PRAD,8,None,edgeR LRT,0.001,0,727.0,849.88,0.978999742813619,0.9718052532721336
3511,PRAD,8,None,edgeR LRT,0.001,1,19.0,31.28,0.8979328165374676,0.8385008983839038
3512,PRAD,8,None,edgeR LRT,0.001,post,664.5,739.36,0.7927298083919476,0.7992764508822379
3513,PRAD,8,None,edgeR LRT,0.01,0,1701.0,1751.4,0.9807633038832957,0.9730313736445438
3514,PRAD,8,None,edgeR LRT,0.01,1,50.0,77.66,0.8909952606635071,0.8623731962618899
3515,PRAD,8,None,edgeR LRT,0.01,post,1295.0,1297.84,0.7315893236275401,0.7403489744503831
3516,PRAD,8,None,edgeR LRT,0.05,0,3016.5,3120.7,0.9748451696925005,0.9679872748717794
3517,PRAD,8,None,edgeR LRT,0.05,1,118.5,165.04,0.8811881188118812,0.8563465108542729
3518,PRAD,8,None,edgeR LRT,0.05,post,1870.5,1821.4,0.6922386575970398,0.6974630426551199
3519,PRAD,8,None,edgeR LRT,0.1,0,4042.5,4167.74,0.9725614503052058,0.9634738540145943
3520,PRAD,8,None,edgeR LRT,0.1,1,189.5,242.26,0.8608695652173913,0.8490095870409813
3521,PRAD,8,None,edgeR LRT,0.1,post,2127.5,2062.0,0.6752391172726917,0.6820323519200459
3522,PRAD,8,None,edgeR LRT,0.2,0,5578.0,5768.8,0.9626221561545178,0.956561080108777
3523,PRAD,8,None,edgeR LRT,0.2,1,304.5,367.74,0.8729643765903308,0.8497698019867841
3524,PRAD,8,None,edgeR LRT,0.2,post,2311.0,2279.58,0.6639928973127264,0.6683599693101181
3525,PRAD,8,None,edgeR LRT,0.5,0,9862.5,9901.96,0.9419531496363895,0.9433641378510345
3526,PRAD,8,None,edgeR LRT,0.5,1,631.5,681.7,0.8332068791097622,0.814487966085251
3527,PRAD,8,None,edgeR LRT,0.5,post,2494.0,2461.48,0.6486843420282407,0.6541883578649156
3528,PRAD,9,None,DESeq2,0.0001,0,896.0,958.92,0.9782125454622049,0.9739610542938493
3529,PRAD,9,None,DESeq2,0.0001,1,12.5,20.48,0.9166666666666666,0.8684077429085933
3530,PRAD,9,None,DESeq2,0.0001,post,700.0,766.86,0.835266961132013,0.8320181420985213
3531,PRAD,9,None,DESeq2,0.001,0,1542.0,1639.2,0.9734994424381311,0.9713534522090286
3532,PRAD,9,None,DESeq2,0.001,1,22.0,34.96,0.9,0.8712051841321298
3533,PRAD,9,None,DESeq2,0.001,post,1122.0,1174.2,0.8060685613113954,0.7915510749285398
3534,PRAD,9,None,DESeq2,0.01,0,2939.0,2925.92,0.971553108227506,0.96740689384725
3535,PRAD,9,None,DESeq2,0.01,1,44.0,65.5,0.9139329805996472,0.8841300073583966
