"","logFC","logCPM","F","PValue","FDR"
"ENSG00000224848",-0.938676445569727,-0.995612314726348,38.0381079556558,3.32807453737461e-08,8.44103045226441e-08
"ENSG00000130816",0.404464059989897,5.19529609231558,38.0330261178347,3.33380582638255e-08,8.45439059963559e-08
"ENSG00000256060",0.407490112232536,2.57253971726723,38.0264970737313,3.34118416904e-08,8.47192330817361e-08
"ENSG00000196741",-0.449100592054884,1.59832886612327,38.0108597542645,3.35892392675947e-08,8.51571994281072e-08
"ENSG00000198833",0.348932402358266,6.50012385946156,38.0094032187654,3.36058121581364e-08,8.51873695015273e-08
"ENSG00000008282",-0.318557737483929,7.52773630845953,38.0010117812578,3.37014562830926e-08,8.54179409838818e-08
"ENSG00000245975",-0.871678466217902,-0.331156114545986,37.988041264398,3.38498428901978e-08,8.57821081083119e-08
"ENSG00000260219",0.603469115751792,1.68867491561805,37.9858899693395,3.38745192194957e-08,8.58327115900801e-08
"ENSG00000147862",0.479238048964704,6.77380165658401,37.9830923091251,3.3906637317109e-08,8.59021546592848e-08
"ENSG00000123374",0.385817543500207,4.25932904248666,37.9591928497128,3.41822906856936e-08,8.65884870766819e-08
"ENSG00000011009",-0.453306160585929,5.90263374903601,37.9582151689253,3.41936160639703e-08,8.66051423259577e-08
"ENSG00000229043",0.42899757597887,1.75733964718766,37.9577191928528,3.41993628871287e-08,8.66076656195643e-08
"ENSG00000177675",1.29864327310279,2.21209382353026,37.957130886683,3.42061808170281e-08,8.66129003437833e-08
"ENSG00000218537",0.625503166704328,0.115246538291312,37.9409963851899,3.43937106271542e-08,8.70756476105608e-08
"ENSG00000131069",-0.577069475549893,6.31856710794859,37.9290551949754,3.45331823646421e-08,8.74054145877185e-08
"ENSG00000167972",0.656404488953225,5.90688113350737,37.9290235445366,3.4533552809793e-08,8.74054145877185e-08
"ENSG00000139211",-0.943069981245632,4.16998685975961,37.9211726675132,3.46255678752535e-08,8.7626142134057e-08
"ENSG00000106009",0.536202447030744,5.18325165036135,37.9167376697782,3.46776590021178e-08,8.7742298276102e-08
"ENSG00000203880",-0.357931737281125,6.29169529729146,37.9162171988711,3.46837774570275e-08,8.7742298276102e-08
"ENSG00000171132",-0.662954288554157,4.84283619754321,37.9160361950838,3.46859055277202e-08,8.7742298276102e-08
"ENSG00000132879",-0.565328121188216,4.84036559832335,37.8985778385537,3.48917965209972e-08,8.82508799076444e-08
"ENSG00000160813",0.61133119594707,2.95034387823775,37.8958839229554,3.49236782985657e-08,8.83192646776463e-08
