"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000198270",-0.20729250902668,4.06234377181053,1.5138279244481,0.218555906965455,0.253402031463266
"ENSG00000220804",-0.132129221217061,-0.0432651525332515,1.51322551789588,0.218647559939241,0.253491961004438
"ENSG00000141837",0.273137188522813,0.971142141491508,1.5131126746348,0.218664733544194,0.253495535871744
"ENSG00000133059",-0.102958749305727,5.00541576793212,1.5129454700936,0.218690183346307,0.253508704161303
"ENSG00000153130",0.123412665678179,5.96999169920786,1.51087766559962,0.21900521122625,0.253857532064395
"ENSG00000267106",0.14898678698026,2.21130623402317,1.50885904839822,0.219313268035606,0.254198235100411
"ENSG00000272129",0.137202543670494,-0.625042261245547,1.50631636144893,0.219702038499114,0.254632440548705
"ENSG00000182934",0.0916861781365092,7.61985181682956,1.50556135206162,0.219817635958504,0.254750005702746
"ENSG00000276170",0.454216713340897,2.48077761628027,1.50335497983487,0.220155864248997,0.255120791070144
"ENSG00000090020",-0.1638488098037,6.55077314298493,1.50328932341148,0.220165938644603,0.255120791070144
"ENSG00000137776",0.0834398455935969,6.3596218545679,1.50254642501754,0.220279968191826,0.255236485331303
"ENSG00000158636",0.121015546204695,4.59135223367425,1.50162187615701,0.22042197834206,0.255384583484801
"ENSG00000129636",-0.0964102393713344,5.80450943885161,1.50050112288141,0.220594272081665,0.255567747377245
"ENSG00000150593",0.112533049462026,6.04644986534973,1.49875297103565,0.220863337424395,0.255862994436722
"ENSG00000112182",0.222780098787378,3.07033920862873,1.49842413450493,0.220913993850964,0.255905200139894
"ENSG00000211943",0.466496908258248,5.59246437236027,1.49761186501989,0.221039181425014,0.256033731201225
"ENSG00000115875",0.0995081840804487,6.98444380773979,1.49611960179345,0.221269391248777,0.256283887076338
"ENSG00000088881",-0.191327278393224,3.83768681954873,1.4922324647751,0.221870403162236,0.256963462295081
"ENSG00000136068",0.186168629150381,8.17603045965125,1.4918346534886,0.221932021063578,0.257018280718045
"ENSG00000002586",0.125760915375289,7.84929657256928,1.49015373562722,0.222192608427823,0.257303502717878
"ENSG00000167528",-0.0980251665941343,4.76630910190659,1.48867545051769,0.222422084936012,0.25755266332521
"ENSG00000128309",0.156711924557643,5.72095814976622,1.48672449382326,0.222725369381441,0.257875701872518
"ENSG00000282386",0.142868344079522,-0.296212313940699,1.48669648085649,0.222729727719252,0.257875701872518
"ENSG00000049618",0.115675854002626,6.59431954312601,1.48545926808641,0.222922318720536,0.258082074395184
"ENSG00000105835",-0.246371570524748,8.2860576681722,1.48211051167149,0.223444604914066,0.25867009117875
"ENSG00000269934",-0.165592387805686,0.178762915618357,1.48116020453733,0.223593085739678,0.258825325282624
"ENSG00000177706",0.184643706774743,5.62308663993674,1.4806651099456,0.223670488675267,0.258898266856895
"ENSG00000165138",0.107999737016063,5.05029091129527,1.48027208443959,0.223731957022061,0.258952755969113
"ENSG00000133134",0.273732399980464,3.98413038498332,1.47798311452826,0.224090349544857,0.259350883156097
"ENSG00000219928",0.20283614260042,-0.807944813316479,1.47734407690247,0.224190528879402,0.259450135409064
"ENSG00000188191",-0.157201374157942,4.75314365136753,1.47717150937895,0.224217590794936,0.259464763362172
"ENSG00000277147",-0.190833743814319,1.45349104838293,1.47641105639499,0.224336891148654,0.259586120958029
"ENSG00000121858",0.282573978910285,8.35250303150239,1.47616913934769,0.224374859204961,0.2596133572549
"ENSG00000237004",0.151236698211306,0.293621430917751,1.47572306026782,0.224444889999421,0.259677685915086
"ENSG00000126107",-0.124229309578352,5.61385404593308,1.47464657693652,0.22461399710817,0.259856627996468
"ENSG00000087253",0.177561097990166,5.29917401517851,1.47233351679775,0.224977877940296,0.260260866899683
"ENSG00000107863",-0.150649283333761,6.52848809037315,1.47067410409022,0.225239365381927,0.260546609823587
"ENSG00000267475",0.151091835126058,-0.0871430459918516,1.46799886785706,0.225661692850892,0.261018356440812
"ENSG00000101596",0.110020966795147,5.99022026139806,1.4678521061145,0.225684888949748,0.261028404827702
"ENSG00000251364",0.20168011929798,1.37805180188529,1.46428954984451,0.226248839861269,0.261663851757784
"ENSG00000120159",-0.14363571851142,3.97659072614662,1.46266104878571,0.22650719424467,0.26194580778144
"ENSG00000091542",0.118042789272975,6.69611694626044,1.46245171236514,0.226540430223165,0.261967404560031
"ENSG00000110395",-0.110927884081121,5.67981390440158,1.46154782887128,0.226684005501448,0.262116584804715
"ENSG00000173567",-0.170839754707288,-0.259343572628227,1.46064691589885,0.226827217721482,0.262265326094292
"ENSG00000204934",0.214701248998884,0.12185210048104,1.46049065461123,0.226852068613115,0.262277203677049
"ENSG00000139292",0.517394037529285,3.13081261798312,1.45978996650946,0.22696354222726,0.262389222992586
"ENSG00000238103",-0.183887502280977,-1.5391690056595,1.45888860322192,0.227107038397004,0.262538246340712
"ENSG00000155463",0.0917068934712619,6.56735232450502,1.45843887253043,0.22717867585989,0.26260418641707
"ENSG00000006194",0.0973855959497625,4.88460888594768,1.45804466471224,0.227241491437586,0.262659921134187
"ENSG00000151164",-0.161888443459956,-0.0519615330694702,1.45760636341529,0.227311357660199,0.262723797742814
"ENSG00000239246",0.218196321350742,-0.969356643665604,1.4552946055689,0.227680284652519,0.263133294866285
"ENSG00000253451",0.446866832938857,1.34901216126685,1.45478801769559,0.22776122573186,0.263209931406854
"ENSG00000188167",-0.134824398040963,1.49190132563426,1.45451893053384,0.227804233735349,0.263242723947117
"ENSG00000130595",-0.486185097311688,1.53957872458277,1.45426171983287,0.227845352661582,0.263273329462718
"ENSG00000171169",0.0803137213127219,3.38461519582358,1.45340101853088,0.227983013385852,0.263415477093627
"ENSG00000143702",-0.132321250572089,4.84659167098806,1.45301010026519,0.228045569955931,0.263470835414665
"ENSG00000138785",-0.0919264620247069,3.2750098129201,1.45281254578043,0.228077191401546,0.263477656357476
"ENSG00000225975",0.158976532560358,0.681367348365124,1.45279022983941,0.228080763721379,0.263477656357476
"ENSG00000206573",-0.128427524668391,3.44242996802609,1.45095816177469,0.228374269569414,0.263799774242268
